,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22
18,0.0021800994873046875,0.1309797763824463,0.18884992599487305,0.0023832321166992188,0.21683001518249512,0.002034902572631836,0.002859830856323242,0.322613000869751,0.005655050277709961,0.002964019775390625,0.017149925231933594,0.0029449462890625,1.7719759941101074,0.11106300354003906,0.0022919178009033203,0.39175987243652344,0.36478304862976074,0.11801505088806152,3.465301990509033,0.010754108428955078,0.013376235961914062,0.149583101272583
19,0.006119966506958008,0.27544498443603516,0.16172289848327637,0.0033080577850341797,0.5439302921295166,0.004271268844604492,0.0042879581451416016,0.1429281234741211,0.0036509037017822266,0.130814790725708,0.015997886657714844,0.019943952560424805,3.1425652503967285,0.2036299705505371,0.003487825393676758,1.0901710987091064,0.7221031188964844,0.21174192428588867,0.003833293914794922,0.017445087432861328,0.020102262496948242,0.19285082817077637
20,0.0028421878814697266,0.16786694526672363,0.36855006217956543,0.003092050552368164,0.12162208557128906,0.001809835433959961,0.0023527145385742188,0.10026192665100098,0.006922006607055664,0.025365829467773438,0.022907733917236328,0.002482891082763672,2.9701569080352783,0.12188220024108887,0.0019071102142333984,0.30498409271240234,0.14003872871398926,0.10744500160217285,2.5507631301879883,0.009167909622192383,0.0036351680755615234,0.13618993759155273
21,0.006391048431396484,0.1304929256439209,0.002482891082763672,0.0026268959045410156,0.10960888862609863,0.004648923873901367,0.016011953353881836,0.10085892677307129,0.0024061203002929688,0.0023288726806640625,0.018385887145996094,0.0033652782440185547,3.5412278175354004,0.004599094390869141,0.00267791748046875,0.3212618827819824,0.17825984954833984,0.2569310665130615,2.6720032691955566,0.010753870010375977,0.05314207077026367,0.20846223831176758
22,0.002936124801635742,0.1641848087310791,0.10450196266174316,0.013890981674194336,0.29572510719299316,0.0024237632751464844,0.00577092170715332,0.2661430835723877,0.002785205841064453,0.0028848648071289062,0.013963937759399414,0.005269050598144531,1.972369909286499,0.17156291007995605,0.0023620128631591797,1.8783180713653564,0.5412130355834961,0.1198270320892334,3.8915393352508545,0.014351129531860352,0.018945932388305664,0.12929797172546387
23,0.003114938735961914,0.6527798175811768,0.11084794998168945,0.003674745559692383,0.12516498565673828,0.0019469261169433594,0.013976097106933594,0.6170060634613037,0.00815892219543457,0.006910085678100586,0.02572488784790039,0.0026450157165527344,3.5315611362457275,0.7609949111938477,0.008423805236816406,0.6236240863800049,0.23268604278564453,0.9094610214233398,3.111156940460205,0.010569095611572266,0.03635525703430176,0.23157978057861328
24,0.0030679702758789062,0.13657188415527344,0.10337686538696289,0.0017151832580566406,0.10376477241516113,0.0033659934997558594,0.010050773620605469,0.1144099235534668,0.0035631656646728516,0.002995014190673828,0.016765832901000977,0.0019850730895996094,2.0099692344665527,0.23589801788330078,0.002334117889404297,0.29651474952697754,0.14667987823486328,0.2685842514038086,3.737658977508545,0.016727924346923828,0.014352798461914062,0.12182497978210449
25,0.002112865447998047,0.15182995796203613,0.09535503387451172,0.003506898880004883,0.09540367126464844,0.0021178722381591797,0.0030519962310791016,0.10179591178894043,0.002561807632446289,0.15293598175048828,0.01731586456298828,0.0017528533935546875,1.8283939361572266,0.0023539066314697266,0.004311084747314453,0.29606008529663086,0.13779520988464355,0.1571979522705078,0.5458011627197266,0.011705875396728516,0.016700029373168945,0.19947528839111328
26,0.004195213317871094,0.30367493629455566,0.005360841751098633,0.002370119094848633,0.15678000450134277,0.00491023063659668,0.006002902984619141,0.5182967185974121,0.008304119110107422,0.005321979522705078,0.06313395500183105,0.0032770633697509766,6.446703910827637,0.01008915901184082,0.009865999221801758,0.36397314071655273,0.15743470191955566,0.6504349708557129,3.1989901065826416,0.03784894943237305,0.09065818786621094,0.13922715187072754
27,0.024098873138427734,0.1437540054321289,0.006415843963623047,0.002115011215209961,0.21659398078918457,0.013167142868041992,0.003606081008911133,0.37613987922668457,0.008164167404174805,0.004364013671875,0.023190021514892578,0.013124704360961914,3.754502058029175,0.003484010696411133,0.01090097427368164,0.5799820423126221,0.2659170627593994,0.923602819442749,1.2571170330047607,0.020801782608032227,0.05994105339050293,0.11137890815734863
28,0.002170085906982422,0.24518704414367676,0.004107952117919922,0.002140045166015625,0.08517789840698242,0.0030968189239501953,0.007651805877685547,0.2198200225830078,0.0021009445190429688,0.008373737335205078,0.013034343719482422,0.0038671493530273438,2.1793479919433594,0.0032529830932617188,0.002435922622680664,0.2652859687805176,0.12575697898864746,0.11611437797546387,2.9175260066986084,0.015247106552124023,0.0034749507904052734,0.10978198051452637
29,0.005798816680908203,0.128068208694458,0.0945580005645752,0.010874032974243164,0.0902099609375,0.0019910335540771484,0.004001140594482422,0.9666328430175781,0.002262115478515625,0.002240896224975586,0.012943267822265625,0.003429889678955078,2.087791919708252,0.013431072235107422,0.010332107543945312,0.3827247619628906,0.181563138961792,0.41489410400390625,0.007639884948730469,0.007704257965087891,0.09588098526000977,0.2332170009613037
